ID,UserId,CourseId,Progress,StartDate,Completed
EN1611,EMP021,COR0572,92,2022-11-16,0
EN1612,EMP027,COR0687,33,2022-11-16,0
EN1613,EMP136,COR0426,100,2022-11-16,1
EN1614,EMP080,COR0152,100,2022-11-16,1
EN1615,EMP249,COR1418,76,2022-11-17,0
EN1616,EMP249,COR1565,100,2022-11-17,1
EN1617,EMP250,COR1063,83,2022-11-17,0
EN1618,EMP152,COR1519,100,2022-11-17,1
EN1619,EMP143,COR0826,60,2022-11-17,0
EN1620,EMP013,COR1876,100,2022-11-17,1
EN1621,EMP199,COR0187,6,2022-11-17,0
EN1622,EMP112,COR0748,100,2022-11-17,1
EN1623,EMP088,COR0929,100,2022-11-18,1
EN1624,EMP280,COR1419,100,2022-11-18,1
EN1625,EMP094,COR1588,100,2022-11-18,1
EN1626,EMP078,COR0985,100,2022-11-19,1
EN1627,EMP251,COR0306,100,2022-11-19,1
EN1628,EMP041,COR1819,100,2022-11-19,1
EN1629,EMP123,COR1628,73,2022-11-20,0
EN1630,EMP043,COR0212,100,2022-11-20,1
EN1631,EMP013,COR1896,56,2022-11-20,0
EN1632,EMP033,COR1493,100,2022-11-20,1
EN1633,EMP082,COR0025,9,2022-11-21,0
EN1634,EMP138,COR0453,100,2022-11-21,1
EN1635,EMP219,COR1447,100,2022-11-21,1
EN1636,EMP285,COR0991,100,2022-11-21,1
EN1637,EMP034,COR1344,23,2022-11-21,0
EN1638,EMP018,COR0199,71,2022-11-21,0
EN1639,EMP002,COR0690,100,2022-11-22,1
EN1640,EMP097,COR0285,81,2022-11-22,0
EN1641,EMP041,COR1970,100,2022-11-22,1
EN1642,EMP252,COR0760,100,2022-11-22,1
EN1643,EMP206,COR1898,49,2022-11-22,0
EN1644,EMP217,COR0390,61,2022-11-22,0
EN1645,EMP037,COR1690,100,2022-11-22,1
EN1646,EMP198,COR1155,100,2022-11-22,1
EN1647,EMP158,COR1637,100,2022-11-23,1
EN1648,EMP233,COR1483,100,2022-11-23,1
EN1649,EMP217,COR0145,51,2022-11-23,0
EN1650,EMP290,COR1215,100,2022-11-23,1
EN1651,EMP004,COR0184,100,2022-11-23,1
EN1652,EMP207,COR1904,93,2022-11-23,0
EN1653,EMP272,COR1911,100,2022-11-23,1
EN1654,EMP259,COR0552,14,2022-11-23,0
EN1655,EMP260,COR1652,100,2022-11-23,1
EN1656,EMP069,COR1173,7,2022-11-23,0
EN1657,EMP299,COR0561,100,2022-11-23,1
EN1658,EMP294,COR0665,85,2022-11-24,0
EN1659,EMP063,COR0084,100,2022-11-24,1
EN1660,EMP041,COR0758,100,2022-11-24,1
EN1661,EMP076,COR1096,100,2022-11-25,1
EN1662,EMP158,COR0896,19,2022-11-25,0
EN1663,EMP245,COR1255,88,2022-11-25,0
EN1664,EMP260,COR1221,13,2022-11-26,0
EN1665,EMP092,COR0955,100,2022-11-26,1
EN1666,EMP092,COR1338,100,2022-11-26,1
EN1667,EMP016,COR1998,100,2022-11-26,1
EN1668,EMP222,COR0229,100,2022-11-26,1
EN1669,EMP039,COR0192,23,2022-11-27,0
EN1670,EMP119,COR0935,100,2022-11-27,1
EN1671,EMP136,COR1804,100,2022-11-27,1
EN1672,EMP036,COR0236,100,2022-11-27,1
EN1673,EMP004,COR0028,100,2022-11-27,1
EN1674,EMP050,COR0266,44,2022-11-27,0
EN1675,EMP293,COR0202,100,2022-11-27,1
EN1676,EMP262,COR1648,100,2022-11-28,1
EN1677,EMP065,COR1984,23,2022-11-28,0
EN1678,EMP034,COR1776,100,2022-11-28,1
EN1679,EMP138,COR0044,41,2022-11-28,0
EN1680,EMP125,COR0065,48,2022-11-28,0
EN1681,EMP098,COR1751,100,2022-11-28,1
EN1682,EMP242,COR0525,31,2022-11-28,0
EN1683,EMP187,COR0657,64,2022-11-28,0
EN1684,EMP027,COR1854,94,2022-11-29,0
EN1685,EMP195,COR1048,100,2022-11-29,1
EN1686,EMP261,COR0953,100,2022-11-29,1
EN1687,EMP239,COR0196,100,2022-11-29,1
EN1688,EMP036,COR0383,100,2022-11-29,1
EN1689,EMP107,COR0820,92,2022-11-30,0
EN1690,EMP004,COR1352,100,2022-11-30,1
EN1691,EMP063,COR0075,100,2022-11-30,1
EN1692,EMP104,COR0777,70,2022-12-01,0
EN1693,EMP299,COR1036,100,2022-12-01,1
EN1694,EMP067,COR1018,88,2022-12-01,0
EN1695,EMP046,COR0950,100,2022-12-01,1
EN1696,EMP007,COR0215,100,2022-12-01,1
EN1697,EMP048,COR1069,53,2022-12-01,0
EN1698,EMP132,COR0062,85,2022-12-01,0
EN1699,EMP137,COR0433,76,2022-12-02,0
EN1700,EMP239,COR1306,44,2022-12-02,0
EN1701,EMP266,COR1110,100,2022-12-02,1
EN1702,EMP196,COR1828,100,2022-12-02,1
EN1703,EMP099,COR0549,18,2022-12-02,0
EN1704,EMP099,COR1015,100,2022-12-02,1
EN1705,EMP108,COR1870,48,2022-12-02,0
EN1706,EMP034,COR0545,93,2022-12-03,0
EN1707,EMP087,COR1721,83,2022-12-03,0
EN1708,EMP114,COR1084,45,2022-12-03,0
EN1709,EMP022,COR1893,100,2022-12-03,1
EN1710,EMP261,COR0423,100,2022-12-03,1
EN1711,EMP269,COR0553,21,2022-12-04,0
EN1712,EMP285,COR1525,100,2022-12-04,1
EN1713,EMP055,COR0299,34,2022-12-04,0
EN1714,EMP300,COR0060,12,2022-12-04,0
EN1715,EMP044,COR1630,100,2022-12-04,1
EN1716,EMP116,COR0778,100,2022-12-04,1
EN1717,EMP106,COR1755,100,2022-12-05,1
EN1718,EMP222,COR1190,100,2022-12-05,1
EN1719,EMP251,COR0374,100,2022-12-05,1
EN1720,EMP077,COR1528,100,2022-12-06,1
EN1721,EMP027,COR0426,6,2022-12-06,0
EN1722,EMP024,COR0195,64,2022-12-06,0
EN1723,EMP043,COR1224,100,2022-12-06,1
EN1724,EMP130,COR1812,100,2022-12-06,1
EN1725,EMP273,COR1302,95,2022-12-06,0
EN1726,EMP018,COR1224,100,2022-12-07,1
EN1727,EMP263,COR0591,20,2022-12-07,0
EN1728,EMP202,COR1693,100,2022-12-07,1
EN1729,EMP293,COR1831,100,2022-12-07,1
EN1730,EMP246,COR0378,100,2022-12-07,1
EN1731,EMP049,COR0892,100,2022-12-08,1
EN1732,EMP073,COR0874,100,2022-12-08,1
EN1733,EMP016,COR1902,100,2022-12-08,1
EN1734,EMP273,COR1055,100,2022-12-08,1
EN1735,EMP006,COR0817,100,2022-12-08,1
EN1736,EMP067,COR0156,14,2022-12-09,0
EN1737,EMP206,COR0882,100,2022-12-09,1
EN1738,EMP199,COR0785,100,2022-12-09,1
EN1739,EMP143,COR1665,100,2022-12-10,1
EN1740,EMP289,COR0594,27,2022-12-10,0
EN1741,EMP242,COR0152,100,2022-12-10,1
EN1742,EMP263,COR0887,100,2022-12-10,1
EN1743,EMP010,COR0209,100,2022-12-10,1
EN1744,EMP088,COR0311,53,2022-12-10,0
EN1745,EMP252,COR0164,100,2022-12-11,1
EN1746,EMP212,COR0703,27,2022-12-11,0
EN1747,EMP210,COR1229,100,2022-12-11,1
EN1748,EMP133,COR1398,75,2022-12-11,0
EN1749,EMP247,COR0450,100,2022-12-11,1
EN1750,EMP057,COR0962,100,2022-12-12,1
EN1751,EMP002,COR1143,100,2022-12-12,1
EN1752,EMP298,COR1564,60,2022-12-12,0
EN1753,EMP172,COR0481,100,2022-12-13,1
EN1754,EMP259,COR1053,100,2022-12-13,1
EN1755,EMP097,COR0843,62,2022-12-13,0
EN1756,EMP290,COR0420,100,2022-12-13,1
EN1757,EMP060,COR0788,100,2022-12-13,1
EN1758,EMP022,COR0145,28,2022-12-13,0
EN1759,EMP101,COR1235,100,2022-12-13,1
EN1760,EMP002,COR1536,100,2022-12-13,1
EN1761,EMP036,COR0410,100,2022-12-13,1
EN1762,EMP273,COR1359,100,2022-12-13,1
EN1763,EMP254,COR0373,100,2022-12-13,1
EN1764,EMP139,COR0840,34,2022-12-13,0
EN1765,EMP268,COR0669,58,2022-12-14,0
EN1766,EMP242,COR1585,38,2022-12-14,0
EN1767,EMP143,COR1589,100,2022-12-14,1
EN1768,EMP016,COR0269,100,2022-12-14,1
EN1769,EMP007,COR0572,100,2022-12-14,1
EN1770,EMP145,COR0227,91,2022-12-14,0
EN1771,EMP160,COR0714,78,2022-12-14,0
EN1772,EMP280,COR1151,20,2022-12-14,0
EN1773,EMP294,COR0297,100,2022-12-14,1
EN1774,EMP092,COR0429,100,2022-12-15,1
EN1775,EMP034,COR1733,98,2022-12-15,0
EN1776,EMP281,COR0634,100,2022-12-15,1
EN1777,EMP261,COR1749,100,2022-12-15,1
EN1778,EMP211,COR0175,14,2022-12-15,0
EN1779,EMP209,COR1542,100,2022-12-15,1
EN1780,EMP142,COR0154,44,2022-12-15,0
EN1781,EMP280,COR0745,100,2022-12-16,1
EN1782,EMP237,COR0269,99,2022-12-16,0
EN1783,EMP261,COR0314,100,2022-12-16,1
EN1784,EMP272,COR1906,100,2022-12-16,1
EN1785,EMP037,COR1038,100,2022-12-17,1
EN1786,EMP126,COR0724,36,2022-12-17,0
EN1787,EMP252,COR1786,100,2022-12-17,1
EN1788,EMP157,COR1847,21,2022-12-17,0
EN1789,EMP237,COR0959,84,2022-12-17,0
EN1790,EMP006,COR0569,94,2022-12-18,0
EN1791,EMP093,COR0229,100,2022-12-18,1
EN1792,EMP289,COR1316,3,2022-12-18,0
EN1793,EMP266,COR0201,100,2022-12-18,1
EN1794,EMP042,COR1396,100,2022-12-18,1
EN1795,EMP118,COR0878,30,2022-12-18,0
EN1796,EMP266,COR0432,30,2022-12-19,0
EN1797,EMP248,COR1621,49,2022-12-19,0
EN1798,EMP043,COR0889,100,2022-12-19,1
EN1799,EMP209,COR0755,100,2022-12-19,1
EN1800,EMP250,COR1456,100,2022-12-19,1
EN1801,EMP043,COR0292,100,2022-12-20,1
EN1802,EMP195,COR1405,37,2022-12-20,0
EN1803,EMP064,COR1813,100,2022-12-20,1
EN1804,EMP080,COR1010,100,2022-12-20,1
EN1805,EMP181,COR1839,100,2022-12-20,1
EN1806,EMP289,COR0668,100,2022-12-20,1
EN1807,EMP136,COR0655,100,2022-12-20,1
EN1808,EMP231,COR0129,100,2022-12-20,1
EN1809,EMP091,COR1761,16,2022-12-21,0
EN1810,EMP222,COR0997,100,2022-12-21,1
EN1811,EMP275,COR1808,70,2022-12-21,0
EN1812,EMP052,COR0722,100,2022-12-21,1
EN1813,EMP256,COR0300,73,2022-12-21,0
EN1814,EMP086,COR0009,100,2022-12-22,1
EN1815,EMP221,COR1997,92,2022-12-22,0
EN1816,EMP240,COR0533,100,2022-12-22,1
EN1817,EMP004,COR1324,100,2022-12-22,1
EN1818,EMP149,COR0201,25,2022-12-23,0
EN1819,EMP154,COR1742,58,2022-12-23,0
EN1820,EMP233,COR0772,100,2022-12-23,1
EN1821,EMP054,COR1590,72,2022-12-23,0
EN1822,EMP299,COR0957,100,2022-12-23,1
EN1823,EMP012,COR0704,100,2022-12-23,1
EN1824,EMP187,COR0773,100,2022-12-23,1
EN1825,EMP190,COR0035,100,2022-12-23,1
EN1826,EMP260,COR1530,46,2022-12-24,0
EN1827,EMP008,COR1862,100,2022-12-24,1
EN1828,EMP063,COR1693,100,2022-12-24,1
EN1829,EMP288,COR1906,100,2022-12-24,1
EN1830,EMP299,COR0052,100,2022-12-24,1
EN1831,EMP242,COR1689,100,2022-12-24,1
EN1832,EMP183,COR0725,100,2022-12-26,1
EN1833,EMP181,COR0161,100,2022-12-26,1
EN1834,EMP215,COR1895,9,2022-12-26,0
EN1835,EMP080,COR0853,46,2022-12-26,0
EN1836,EMP294,COR1783,100,2022-12-26,1
EN1837,EMP047,COR1574,6,2022-12-26,0
EN1838,EMP237,COR0367,100,2022-12-27,1
EN1839,EMP252,COR1803,100,2022-12-27,1
EN1840,EMP063,COR0408,88,2022-12-27,0
EN1841,EMP250,COR0370,100,2022-12-27,1
EN1842,EMP267,COR0927,43,2022-12-28,0
EN1843,EMP246,COR0633,100,2022-12-28,1
EN1844,EMP242,COR1606,100,2022-12-28,1
EN1845,EMP140,COR0575,8,2022-12-28,0
EN1846,EMP122,COR0921,100,2022-12-28,1
EN1847,EMP228,COR0296,99,2022-12-28,0
EN1848,EMP083,COR1253,100,2022-12-28,1
EN1849,EMP189,COR0842,74,2022-12-29,0
EN1850,EMP092,COR1764,100,2022-12-29,1
EN1851,EMP138,COR1787,100,2022-12-29,1
EN1852,EMP039,COR0604,100,2022-12-29,1
EN1853,EMP202,COR1109,26,2022-12-29,0
EN1854,EMP234,COR0881,61,2022-12-30,0
EN1855,EMP156,COR1651,100,2022-12-30,1
EN1856,EMP288,COR1798,100,2022-12-30,1
EN1857,EMP256,COR1034,38,2022-12-31,0
EN1858,EMP257,COR1770,100,2022-12-31,1
EN1859,EMP141,COR0703,100,2022-12-31,1
EN1860,EMP101,COR1782,50,2022-12-31,0
EN1861,EMP073,COR1468,37,2022-12-31,0
EN1862,EMP111,COR0038,100,2023-01-01,1
EN1863,EMP243,COR1858,61,2023-01-02,0
EN1864,EMP175,COR0469,100,2023-01-02,1
EN1865,EMP122,COR1713,95,2023-01-02,0
EN1866,EMP167,COR0149,100,2023-01-02,1
EN1867,EMP193,COR1344,100,2023-01-02,1
EN1868,EMP089,COR0296,75,2023-01-02,0
EN1869,EMP238,COR1027,100,2023-01-02,1
EN1870,EMP225,COR0230,100,2023-01-02,1
EN1871,EMP265,COR0366,100,2023-01-03,1
EN1872,EMP259,COR1535,3,2023-01-03,0
EN1873,EMP152,COR1984,35,2023-01-03,0
EN1874,EMP248,COR0087,63,2023-01-03,0
EN1875,EMP004,COR0947,100,2023-01-04,1
EN1876,EMP257,COR0972,100,2023-01-04,1
EN1877,EMP100,COR1882,100,2023-01-04,1
EN1878,EMP119,COR1444,31,2023-01-04,0
EN1879,EMP101,COR0817,32,2023-01-04,0
EN1880,EMP006,COR0751,100,2023-01-04,1
EN1881,EMP161,COR1605,25,2023-01-05,0
EN1882,EMP222,COR1542,17,2023-01-05,0
EN1883,EMP029,COR0114,35,2023-01-05,0
EN1884,EMP280,COR1439,100,2023-01-06,1
EN1885,EMP265,COR0478,41,2023-01-06,0
EN1886,EMP141,COR1606,100,2023-01-06,1
EN1887,EMP223,COR1070,100,2023-01-06,1
EN1888,EMP088,COR0396,8,2023-01-07,0
EN1889,EMP124,COR0687,97,2023-01-07,0
EN1890,EMP165,COR1425,68,2023-01-07,0
EN1891,EMP111,COR0855,100,2023-01-07,1
EN1892,EMP189,COR0095,76,2023-01-07,0
EN1893,EMP020,COR0310,48,2023-01-07,0
EN1894,EMP086,COR1191,100,2023-01-08,0
EN1895,EMP220,COR1252,49,2023-01-08,0
EN1896,EMP267,COR0173,64,2023-01-08,0
EN1897,EMP221,COR0735,100,2023-01-08,1
EN1898,EMP112,COR0409,100,2023-01-08,1
EN1899,EMP202,COR0431,89,2023-01-08,0
EN1900,EMP154,COR1421,100,2023-01-09,1
EN1901,EMP016,COR1031,100,2023-01-10,1
EN1902,EMP205,COR0948,73,2023-01-10,0
EN1903,EMP108,COR1557,100,2023-01-10,1
EN1904,EMP022,COR1103,100,2023-01-10,1
EN1905,EMP283,COR0413,100,2023-01-10,1
EN1906,EMP013,COR0299,47,2023-01-10,0
EN1907,EMP145,COR1192,100,2023-01-10,1
EN1908,EMP063,COR1792,100,2023-01-10,1
EN1909,EMP002,COR0100,100,2023-01-11,1
EN1910,EMP039,COR1015,100,2023-01-11,1
EN1911,EMP056,COR1245,100,2023-01-11,1
EN1912,EMP181,COR0018,60,2023-01-12,0
EN1913,EMP293,COR0976,100,2023-01-12,1
EN1914,EMP260,COR0360,100,2023-01-12,1
EN1915,EMP181,COR0697,100,2023-01-12,1
EN1916,EMP138,COR0571,100,2023-01-12,1
EN1917,EMP188,COR0049,12,2023-01-12,0
EN1918,EMP213,COR1484,81,2023-01-13,0
EN1919,EMP267,COR0802,100,2023-01-13,1
EN1920,EMP211,COR0266,100,2023-01-13,1
EN1921,EMP237,COR1793,100,2023-01-13,1
EN1922,EMP119,COR1796,16,2023-01-14,0
EN1923,EMP277,COR0465,100,2023-01-14,1
EN1924,EMP208,COR0645,100,2023-01-14,1
EN1925,EMP289,COR0474,100,2023-01-14,1
EN1926,EMP077,COR1464,100,2023-01-14,1
EN1927,EMP007,COR1289,100,2023-01-15,1
EN1928,EMP006,COR1524,100,2023-01-15,1
EN1929,EMP248,COR1461,100,2023-01-15,1
EN1930,EMP100,COR1232,100,2023-01-15,1
EN1931,EMP053,COR1002,42,2023-01-15,0
EN1932,EMP098,COR0511,100,2023-01-15,1
EN1933,EMP217,COR0189,27,2023-01-16,0
EN1934,EMP184,COR1052,94,2023-01-16,0
EN1935,EMP004,COR1153,100,2023-01-16,1
EN1936,EMP101,COR1838,100,2023-01-16,1
EN1937,EMP203,COR0748,24,2023-01-16,0
EN1938,EMP086,COR1534,27,2023-01-16,0
EN1939,EMP023,COR1331,88,2023-01-17,0
EN1940,EMP002,COR0776,100,2023-01-17,1
EN1941,EMP108,COR0282,100,2023-01-17,1
EN1942,EMP019,COR1845,23,2023-01-17,0
EN1943,EMP053,COR0060,57,2023-01-17,0
EN1944,EMP237,COR0350,41,2023-01-17,0
EN1945,EMP130,COR1557,91,2023-01-17,0
EN1946,EMP204,COR1633,57,2023-01-17,0
EN1947,EMP273,COR1916,14,2023-01-17,0
EN1948,EMP206,COR1212,100,2023-01-18,1
EN1949,EMP095,COR0062,100,2023-01-18,1
EN1950,EMP201,COR0410,62,2023-01-18,0
EN1951,EMP261,COR0534,100,2023-01-19,1
EN1952,EMP052,COR1769,100,2023-01-19,1
EN1953,EMP122,COR1854,100,2023-01-19,1
EN1954,EMP221,COR1834,100,2023-01-19,1
EN1955,EMP169,COR1776,100,2023-01-20,1
EN1956,EMP217,COR0100,100,2023-01-20,1
EN1957,EMP294,COR1612,100,2023-01-20,1
EN1958,EMP094,COR0477,22,2023-01-20,0
EN1959,EMP262,COR1246,100,2023-01-20,1
EN1960,EMP196,COR0552,80,2023-01-21,0
EN1961,EMP153,COR1168,69,2023-01-21,0
EN1962,EMP131,COR0866,60,2023-01-21,0
EN1963,EMP283,COR1850,3,2023-01-22,0
EN1964,EMP213,COR1239,100,2023-01-22,1
EN1965,EMP079,COR0709,100,2023-01-22,1
EN1966,EMP207,COR1844,100,2023-01-22,1
EN1967,EMP001,COR1520,100,2023-01-22,1
EN1968,EMP154,COR1017,69,2023-01-23,0
EN1969,EMP146,COR0286,100,2023-01-23,1
EN1970,EMP047,COR0933,100,2023-01-23,1
EN1971,EMP233,COR0828,64,2023-01-23,0
EN1972,EMP246,COR1396,100,2023-01-23,1
EN1973,EMP254,COR0869,100,2023-01-23,1
EN1974,EMP173,COR1291,100,2023-01-24,1
EN1975,EMP272,COR0873,100,2023-01-24,1
EN1976,EMP245,COR0997,100,2023-01-24,1
EN1977,EMP274,COR0929,100,2023-01-24,1
EN1978,EMP109,COR1558,78,2023-01-25,0
EN1979,EMP213,COR0000,100,2023-01-25,1
EN1980,EMP117,COR0848,100,2023-01-25,1
EN1981,EMP225,COR1219,100,2023-01-25,1
EN1982,EMP083,COR0243,68,2023-01-25,0
EN1983,EMP203,COR1878,2,2023-01-25,0
EN1984,EMP001,COR0790,82,2023-01-25,0
EN1985,EMP015,COR0279,100,2023-01-25,1
EN1986,EMP198,COR0006,100,2023-01-26,1
EN1987,EMP130,COR0070,12,2023-01-26,0
EN1988,EMP249,COR1458,100,2023-01-26,1
EN1989,EMP169,COR0054,100,2023-01-26,1
EN1990,EMP249,COR0953,100,2023-01-26,1
EN1991,EMP198,COR0406,100,2023-01-26,1
EN1992,EMP098,COR0307,97,2023-01-26,0
EN1993,EMP225,COR1460,16,2023-01-26,0
EN1994,EMP249,COR1686,100,2023-01-26,1
EN1995,EMP269,COR0777,89,2023-01-27,0
EN1996,EMP255,COR1121,9,2023-01-27,0
EN1997,EMP236,COR0351,100,2023-01-27,1
EN1998,EMP233,COR0829,98,2023-01-28,0
EN1999,EMP248,COR1193,100,2023-01-28,1
EN2000,EMP056,COR0079,100,2023-01-28,1
EN2001,EMP219,COR0110,100,2023-01-29,1
EN2002,EMP150,COR1108,100,2023-01-29,1
EN2003,EMP244,COR1765,18,2023-01-29,0
EN2004,EMP174,COR1502,2,2023-01-29,0
EN2005,EMP260,COR0280,98,2023-01-29,0
EN2006,EMP126,COR0502,3,2023-01-30,0
EN2007,EMP272,COR1419,100,2023-01-30,1
EN2008,EMP080,COR0754,100,2023-01-30,1
EN2009,EMP213,COR1245,100,2023-01-30,1
EN2010,EMP253,COR0966,80,2023-01-30,0
EN2011,EMP214,COR0457,100,2023-01-30,1
EN2012,EMP117,COR1364,100,2023-01-31,1
EN2013,EMP098,COR0494,100,2023-01-31,1
EN2014,EMP016,COR0124,100,2023-01-31,1
EN2015,EMP079,COR1489,100,2023-01-31,1
EN2016,EMP250,COR1052,100,2023-01-31,1
EN2017,EMP197,COR1572,1,2023-01-31,0
EN2018,EMP225,COR1843,100,2023-02-01,1
EN2019,EMP008,COR1912,72,2023-02-01,0
EN2020,EMP001,COR0615,78,2023-02-01,0
EN2021,EMP006,COR0492,47,2023-02-02,0
EN2022,EMP089,COR0906,52,2023-02-02,0
EN2023,EMP247,COR1443,100,2023-02-02,1
EN2024,EMP053,COR1668,99,2023-02-02,0
EN2025,EMP176,COR1459,5,2023-02-02,0
EN2026,EMP201,COR0169,100,2023-02-02,1
EN2027,EMP163,COR1259,100,2023-02-02,1
EN2028,EMP028,COR1736,100,2023-02-03,1
EN2029,EMP037,COR0056,100,2023-02-03,1
EN2030,EMP239,COR1559,100,2023-02-03,1
EN2031,EMP152,COR1734,100,2023-02-03,1
EN2032,EMP262,COR0765,100,2023-02-03,1
EN2033,EMP192,COR1544,100,2023-02-03,1
EN2034,EMP065,COR1487,32,2023-02-03,0
EN2035,EMP269,COR0092,87,2023-02-04,0
EN2036,EMP078,COR0582,100,2023-02-04,1
EN2037,EMP008,COR1898,100,2023-02-04,1
EN2038,EMP274,COR1766,100,2023-02-04,1
EN2039,EMP281,COR1377,100,2023-02-04,1
EN2040,EMP064,COR1334,100,2023-02-04,1
EN2041,EMP261,COR1506,57,2023-02-05,0
EN2042,EMP092,COR1383,88,2023-02-05,0
EN2043,EMP219,COR0325,100,2023-02-05,1
EN2044,EMP199,COR0613,100,2023-02-05,1
EN2045,EMP228,COR0096,100,2023-02-05,1
EN2046,EMP097,COR1522,100,2023-02-06,1
EN2047,EMP127,COR0655,100,2023-02-06,1
EN2048,EMP205,COR1225,15,2023-02-06,0
EN2049,EMP164,COR0311,83,2023-02-06,0
EN2050,EMP239,COR0805,100,2023-02-06,1
EN2051,EMP264,COR1606,100,2023-02-07,1
EN2052,EMP299,COR0706,2,2023-02-07,0
EN2053,EMP248,COR0705,100,2023-02-07,1
EN2054,EMP179,COR0203,100,2023-02-07,1
EN2055,EMP047,COR0637,100,2023-02-08,1
EN2056,EMP177,COR0108,100,2023-02-09,1
EN2057,EMP070,COR0285,100,2023-02-09,1
EN2058,EMP012,COR0726,24,2023-02-09,0
EN2059,EMP202,COR0421,95,2023-02-09,0
EN2060,EMP164,COR1035,38,2023-02-09,0
EN2061,EMP209,COR0488,100,2023-02-10,1
EN2062,EMP104,COR0906,85,2023-02-11,0
EN2063,EMP199,COR0730,100,2023-02-11,1
EN2064,EMP294,COR0497,100,2023-02-11,0
EN2065,EMP288,COR0427,100,2023-02-11,1
EN2066,EMP047,COR0091,100,2023-02-11,1
EN2067,EMP166,COR1189,100,2023-02-11,1
EN2068,EMP093,COR0265,100,2023-02-12,1
EN2069,EMP141,COR1421,100,2023-02-12,1
EN2070,EMP015,COR0849,51,2023-02-12,0
EN2071,EMP184,COR0056,60,2023-02-12,0
EN2072,EMP290,COR0929,1,2023-02-13,0
EN2073,EMP069,COR0612,100,2023-02-13,1
EN2074,EMP164,COR1509,18,2023-02-13,0
EN2075,EMP130,COR1842,33,2023-02-13,0
EN2076,EMP241,COR0890,98,2023-02-13,0
EN2077,EMP141,COR0338,66,2023-02-14,0
EN2078,EMP011,COR0135,8,2023-02-14,0
EN2079,EMP143,COR1491,49,2023-02-14,0
EN2080,EMP063,COR0222,16,2023-02-14,0
EN2081,EMP280,COR0775,100,2023-02-14,1
EN2082,EMP274,COR0218,100,2023-02-14,1
EN2083,EMP015,COR0383,37,2023-02-15,0
EN2084,EMP036,COR0596,37,2023-02-15,0
EN2085,EMP120,COR0685,44,2023-02-15,0
EN2086,EMP263,COR0551,100,2023-02-15,1
EN2087,EMP139,COR0370,27,2023-02-16,0
EN2088,EMP038,COR0188,90,2023-02-16,0
EN2089,EMP199,COR1732,100,2023-02-16,1
EN2090,EMP198,COR1747,99,2023-02-16,0
EN2091,EMP067,COR0313,33,2023-02-16,0
EN2092,EMP039,COR1282,100,2023-02-16,1
EN2093,EMP194,COR0559,100,2023-02-16,1
EN2094,EMP179,COR0347,68,2023-02-17,0
EN2095,EMP265,COR0674,68,2023-02-17,0
EN2096,EMP285,COR1701,100,2023-02-17,1
EN2097,EMP056,COR0701,31,2023-02-17,0
EN2098,EMP133,COR1454,100,2023-02-17,1
EN2099,EMP199,COR0111,100,2023-02-17,1
EN2100,EMP247,COR0958,100,2023-02-17,1
EN2101,EMP071,COR1337,100,2023-02-17,1
EN2102,EMP143,COR0575,100,2023-02-18,1
EN2103,EMP062,COR0759,100,2023-02-18,1
EN2104,EMP297,COR0878,100,2023-02-18,1
EN2105,EMP204,COR0007,69,2023-02-19,0
EN2106,EMP112,COR1147,100,2023-02-19,1
EN2107,EMP035,COR1014,100,2023-02-19,1
EN2108,EMP231,COR1883,62,2023-02-19,0
EN2109,EMP231,COR1628,41,2023-02-19,0
EN2110,EMP264,COR0945,100,2023-02-19,1
EN2111,EMP290,COR1004,57,2023-02-19,0
EN2112,EMP117,COR0734,100,2023-02-20,1
EN2113,EMP281,COR0459,22,2023-02-20,0
EN2114,EMP219,COR1675,100,2023-02-20,1
EN2115,EMP239,COR1087,53,2023-02-20,0
EN2116,EMP251,COR0316,100,2023-02-21,1
EN2117,EMP190,COR0981,28,2023-02-21,0
EN2118,EMP297,COR1606,100,2023-02-21,1
EN2119,EMP106,COR1508,100,2023-02-21,1
EN2120,EMP289,COR1512,100,2023-02-21,1
EN2121,EMP202,COR0925,100,2023-02-21,1
EN2122,EMP012,COR0570,13,2023-02-21,0
EN2123,EMP148,COR0852,100,2023-02-21,1
EN2124,EMP071,COR0667,100,2023-02-22,1
EN2125,EMP054,COR0514,56,2023-02-22,0
EN2126,EMP198,COR0916,66,2023-02-22,0
EN2127,EMP077,COR0742,63,2023-02-22,0
EN2128,EMP056,COR1169,91,2023-02-22,0
EN2129,EMP031,COR0714,64,2023-02-22,0
EN2130,EMP080,COR1719,100,2023-02-23,1
EN2131,EMP242,COR1752,100,2023-02-23,1
EN2132,EMP276,COR1230,5,2023-02-23,0
EN2133,EMP204,COR1555,100,2023-02-23,1
EN2134,EMP106,COR0070,23,2023-02-23,0
EN2135,EMP243,COR0757,60,2023-02-23,0
EN2136,EMP213,COR1756,100,2023-02-23,1
EN2137,EMP198,COR0792,14,2023-02-24,0
EN2138,EMP013,COR1947,100,2023-02-24,1
EN2139,EMP148,COR1071,100,2023-02-24,1
EN2140,EMP288,COR1157,100,2023-02-24,1
EN2141,EMP029,COR0883,100,2023-02-24,1
EN2142,EMP039,COR1258,72,2023-02-25,0
EN2143,EMP293,COR1697,76,2023-02-25,0
EN2144,EMP290,COR0484,45,2023-02-25,0
EN2145,EMP139,COR1863,48,2023-02-25,0
EN2146,EMP046,COR0282,77,2023-02-25,0
EN2147,EMP187,COR0265,100,2023-02-25,1
