CourseID,title,short_intro,category,total_enrollments,completion_rate,total_completions,skills
COR1594,Engineering Project Management: Initiating and Planning,College admit too specific. Parent prepare week operation.,Leadership and Management,2013,0.9006458022851466,1813,"['Python', 'Communication', 'Financial Modeling']"
COR1595,Engineering Practices for Building Quality Software,End if news week lay later. Contain entire ever purpose college.,Software Development,3534,0.980192416525184,3464,"['Creativity', 'Software Development', 'Problem Solving', 'Python']"
COR1596,Capstone: Build a Winning Investment Portfolio,Within meeting rest rise. Could source bit especially camera computer once so.,Finance,4502,0.7834295868502887,3527,"['Agile Development', 'Creativity']"
COR1597,Safety in the Utility Industry ,According generation value lose.,Electrical Engineering,4876,0.7370795734208367,3594,"['Data Analysis', 'Agile Development']"
COR1598,AI Workflow: Feature Engineering and Bias Detection,Of thousand myself best morning keep attack. Attention vote design never debate exist hit letter.,Machine Learning,3576,0.7469239373601789,2671,"['Creativity', 'Problem Solving', 'Python']"
COR1599,Database Management Essentials,Everybody hand top four smile modern.,Software Development,4657,0.771956194975306,3595,"['Project Management', 'Excel', 'Creativity', 'Software Development']"
COR1600,Jazz Improvisation,Successful clear sure key available way. Minute member every rate court.,Music and Art,139,0.9856115107913668,137,"['Python', 'Critical Thinking']"
COR1601,"Providing Social, Emotional, Behavioral, and Special Education Services in School",Between Mr fire experience.,Public Health,1475,0.7613559322033898,1123,"['Problem Solving', 'Python']"
COR1602,Practical Machine Learning,Growth goal agreement test fill born.,Machine Learning,1080,0.587037037037037,634,"['Data Analysis', 'Project Management']"
COR1603,Salesforce Basics,Much plan point with yourself Mr movie.,Business Essentials,104,0.6923076923076923,72,"['Project Management', 'Excel']"
COR1604,Design and Implementation of Digital Health Interventions ,Create local late particularly several career herself. Trade language computer as table address.,Animal Health,427,0.7540983606557377,322,"['Software Development', 'Critical Thinking', 'Communication', 'Agile Development']"
COR1605,"Healthcare Data Security, Privacy, and Compliance",You head discover state condition Democrat.,Patient Care,769,0.9141742522756828,703,"['Software Development', 'Data Analysis', 'Critical Thinking', 'Excel']"
COR1606,FinTech Security and Regulation (RegTech),Economy force increase born good prevent necessary pattern. College minute teacher kind recent past just.,Finance,1062,0.6713747645951036,713,"['Creativity', 'Excel', 'Collaboration', 'Problem Solving']"
COR1607,3D Reconstruction - Multiple Viewpoints,Month stage month clearly prepare happy.,Algorithms,2179,0.552088113813676,1203,"['Communication', 'Creativity', 'Financial Modeling', 'Collaboration']"
COR1608,Manufacturing Process with Autodesk Fusion 360,Tough spring lay capital glass yourself cover.,Mechanical Engineering,599,0.67779632721202,406,"['Financial Modeling', 'Collaboration', 'Creativity', 'Problem Solving']"
COR1609,Business Analytics Capstone,Build process somebody pattern my.,Data Analysis,1430,0.7153846153846154,1023,"['Excel', 'Data Analysis', 'Communication', 'Problem Solving']"
COR1610,Organization Planning and Development for the 6 σ Black Belt,Call nothing speak break gun run. Itself suggest will difference center watch.,Leadership and Management,3778,0.6572260455267337,2483,"['Problem Solving', 'Software Development', 'Agile Development', 'Financial Modeling']"
COR1611,Framework for Data Collection and Analysis,Foot bar treat remember like pattern half. Professional case long include them.,Data Analysis,3887,0.695137638281451,2702,"['Critical Thinking', 'Data Analysis']"
COR1612,Foundations for Big Data Analysis with SQL,Box film candidate data market bit site hair. Field act on tough which.,Data Analysis,3112,0.5761568123393316,1792,"['Agile Development', 'Python', 'Project Management']"
COR1613,Grammar and Punctuation,Explain sit start many pay feel act. Shoulder pay available throughout yourself center dog.,Learning English,488,0.9549180327868853,466,"['Project Management', 'Collaboration', 'Financial Modeling', 'Python']"
COR1614,"Anatomy: Cardiovascular, Respiratory and Urinary Systems",Reality enough despite team instead.,Basic Science,1586,0.8348045397225725,1324,"['Python', 'Problem Solving']"
COR1615,Introduction to Cyber Attacks,Fine three laugh dog direction way.,Computer Security and Networks,1589,0.7256135934550031,1153,"['Data Analysis', 'Excel', 'Problem Solving', 'Communication']"
COR1616,Business Metrics for Data-Driven Companies,Action admit provide table.,Data Analysis,4108,0.6538461538461539,2686,"['Problem Solving', 'Collaboration', 'Creativity', 'Critical Thinking']"
COR1617,"Teach English Now! Second Language Reading, Writing, and Grammar ",Probably standard prevent summer college somebody bill. Political job now generation occur.,Learning English,1729,0.5043377674956623,872,"['Data Analysis', 'Critical Thinking']"
COR1618,Product Cost and Investment Cash Flow Analysis ,Available full such maybe surface stop production.,Leadership and Management,4795,0.7230448383733056,3467,"['Agile Development', 'Python', 'Creativity', 'Software Development']"
COR1619,Intellectual Property in the Healthcare Industry,Page product control watch activity.,Healthcare Management,3282,0.6986593540524071,2293,"['Data Analysis', 'Problem Solving', 'Financial Modeling', 'Critical Thinking']"
COR1620,"Java Programming: Arrays, Lists, and Structured Data",Nearly office politics so several theory human.,Software Development,3457,0.8536303153022852,2951,"['Excel', 'Data Analysis']"
COR1621,Marketing estratégico: claves para competir con éxito,Your dog deal term forward mother radio either.,Marketing,1604,0.692643391521197,1111,"['Critical Thinking', 'Problem Solving']"
COR1622,Channel Management and Retailing ,Talk what property activity exactly season ahead thing. Offer west soon watch area.,Marketing,1682,0.8929845422116528,1502,"['Creativity', 'Financial Modeling']"
COR1623,Design Thinking: Insights to Inspiration ,Fast physical tend statement deal food. Sound remember country serve blood husband skin.,Business Strategy,3708,0.8705501618122977,3228,"['Critical Thinking', 'Project Management', 'Communication', 'Problem Solving']"
COR1624,Accounting: Principles of Financial Accounting,How price reflect many young within our bring. Carry month toward best.,Finance,953,0.521511017838405,497,"['Collaboration', 'Excel']"
COR1625,Databases and SQL for Data Science with Python,Charge this us mouth value reflect.,Data Analysis,3571,0.6936432371884627,2477,"['Problem Solving', 'Python', 'Software Development']"
COR1626,Innovating with the Business Model Canvas,Gas she save discover. Evening into turn maintain likely.,Leadership and Management,2355,0.8976645435244162,2114,"['Excel', 'Problem Solving', 'Project Management']"
COR1627,Structuring Machine Learning Projects,Leg particular education. Executive either add not.,Data Analysis,2337,0.9614890885750964,2247,"['Excel', 'Creativity', 'Problem Solving']"
COR1628,Developing An Entrepreneurial Mindset: First Step Towards Success ,Allow go cover pattern. Both whole let power peace let can.,Entrepreneurship,4656,0.8354810996563574,3890,"['Communication', 'Collaboration']"
COR1629,Python Classes and Inheritance,Lot individual why claim response way.,Software Development,181,0.7900552486187845,143,"['Agile Development', 'Python', 'Problem Solving']"
COR1630,"Engineering Project Management: Scope, Time and Cost Management",However example culture high candidate.,Leadership and Management,4702,0.6754572522330923,3176,"['Agile Development', 'Communication']"
COR1631,User Experience & Interaction Design for AR/VR/MR/XR,Thus look wide building into. Tough wish last way wide season.,Design and Product,3682,0.8071700162954916,2972,"['Communication', 'Financial Modeling', 'Python', 'Collaboration']"
COR1632,"Cybersecurity Roles, Processes & Operating System Security",Anything personal cut reveal.,Security,246,0.6747967479674797,166,"['Project Management', 'Excel', 'Problem Solving']"
COR1633,"Diversity, Equity, and Inclusion Best Practices for Managers",Money east what company actually.,Leadership and Management,832,0.7475961538461539,622,"['Software Development', 'Data Analysis']"
COR1634,Microsoft Azure Machine Learning,Of majority whatever notice every loss. Scientist consumer it opportunity investment thing.,Machine Learning,155,0.8,124,"['Creativity', 'Software Development', 'Python', 'Collaboration']"
COR1635,International Entertainment and Sports Marketing,Everything hair read local heart today. Walk author man college reduce avoid.,Marketing,1848,0.7467532467532467,1380,"['Python', 'Data Analysis']"
COR1636,Data Manipulation in JavaScript,Product me us forget religious. Choose responsibility feeling rest role family.,Mobile and Web Development,1550,0.5948387096774194,922,"['Financial Modeling', 'Collaboration']"
COR1637,Marketing Mix Fundamentals,Different build vote law not single later. Leader college garden box long.,Marketing,815,0.985276073619632,803,"['Problem Solving', 'Communication', 'Critical Thinking']"
COR1638,The Importance of Listening,Knowledge test line grow tend if. Road effort laugh thus necessary idea everything source.,Marketing,1851,0.7601296596434359,1407,"['Python', 'Project Management', 'Problem Solving']"
COR1639,DevOps on AWS: Operate and Monitor,Already also newspaper happen particular nearly. Increase bag check maintain scientist debate speak three.,Software Development,3898,0.5436121087737301,2119,"['Financial Modeling', 'Creativity']"
COR1640,Corruption,Arm price buy responsibility stop. Official public because gun set prevent between stand.,Governance and Society,4520,0.8280973451327434,3743,"['Creativity', 'Financial Modeling']"
COR1641,Getting Started with Essay Writing,Week agreement common take.,Music and Art,315,0.6444444444444445,203,"['Software Development', 'Creativity', 'Agile Development', 'Collaboration']"
COR1642,Introduction to Neurohacking In R,Fund community especially blood.,Data Analysis,2373,0.7324062368310156,1738,"['Creativity', 'Collaboration', 'Software Development']"
COR1643,Oracle Database Foundations,Many thank blood design receive start culture.,Software Development,1461,0.6906228610540726,1009,"['Project Management', 'Critical Thinking', 'Collaboration', 'Creativity']"
COR1644,Managing Machine Learning Projects,Eight moment create defense. Bad data program term.,Machine Learning,3869,0.8591367278366503,3324,"['Critical Thinking', 'Python', 'Creativity']"
COR1645,Digital Twins,Including operation dream official bar hear environmental person.,Business Strategy,2311,0.6386845521419299,1476,"['Problem Solving', 'Python', 'Agile Development']"
COR1646,The Outcomes and Interventions of Health Informatics,Instead figure at degree space write.,Health Informatics,4021,0.9798557572743098,3940,"['Software Development', 'Problem Solving', 'Excel', 'Creativity']"
COR1647,First Steps in Making the Business Case for Sustainability,Tough question Republican future. Believe control out attack follow.,Leadership and Management,1125,0.9164444444444444,1031,"['Excel', 'Communication', 'Critical Thinking']"
COR1648,Building No-Code Apps with AppSheet: Foundations,Question side power bank interest morning world.,Cloud Computing,2992,0.5217245989304813,1561,"['Communication', 'Project Management']"
COR1649,State Estimation and Localization for Self-Driving Cars,Write similar work consumer clear year material decide.,Software Development,1557,0.9113680154142582,1419,"['Problem Solving', 'Creativity', 'Project Management']"
COR1650,Content Strategy for Professionals: Managing Content,Brother answer business argue staff lay despite across.,Marketing,3439,0.7862750799651061,2704,"['Project Management', 'Agile Development', 'Software Development', 'Python']"
COR1651,Features and Boundaries,Military allow detail exactly so.,Algorithms,3231,0.9216960693283812,2978,"['Problem Solving', 'Collaboration', 'Software Development', 'Financial Modeling']"
COR1652,"Content, Advertising & Social IMC",Ahead fish loss. Picture will minute someone prepare act west.,Marketing,4894,0.7270126685737638,3558,"['Data Analysis', 'Python']"
COR1653,"Everyday Excel, Part 2",Recognize fear strategy during civil should name.,Design and Product,1964,0.9480651731160896,1862,"['Financial Modeling', 'Critical Thinking']"
COR1654,Optical Efficiency and Resolution,Strategy thousand ago until will catch energy art. So though memory between into.,Electrical Engineering,3229,0.8792195726231031,2839,"['Creativity', 'Financial Modeling', 'Project Management']"
COR1655,Healthcare Data Quality and Governance,Create visit go.,Health Informatics,1358,0.9484536082474226,1288,"['Financial Modeling', 'Python', 'Software Development']"
COR1656,Relational Database Design,Well maybe field commercial. Throw until best building including you.,Data Management,3715,0.7962314939434724,2958,"['Creativity', 'Problem Solving']"
COR1657,Introduction to Data Science in Python,Total feeling cause short. Four form play maintain one themselves.,Data Analysis,1885,0.9840848806366048,1855,"['Communication', 'Excel', 'Problem Solving']"
COR1658,Understanding Cancer Metastasis,Story care talk teach mother.,Basic Science,1355,0.7225092250922509,979,"['Communication', 'Collaboration', 'Problem Solving', 'Agile Development']"
COR1659,Interfacing with the Raspberry Pi,Respond scientist while herself family.,Electrical Engineering,881,0.6980703745743473,615,"['Problem Solving', 'Communication', 'Critical Thinking']"
COR1660,Strategic Self-Marketing and Personal Branding,Party by pull simple factor.,Personal Development,2758,0.8332124728063814,2298,"['Python', 'Collaboration', 'Project Management', 'Software Development']"
COR1661,Blockchain Opportunity Analysis,Strategy nor determine seven.,Business Strategy,3189,0.8701787394167451,2775,"['Project Management', 'Data Analysis', 'Software Development']"
COR1662,"Python for Data Science, AI & Development",Method station else and morning. Out leave specific close level more media mean.,Data Analysis,885,0.9401129943502824,832,"['Collaboration', 'Software Development', 'Python', 'Communication']"
COR1663,Object Oriented Programming in Java,Health good very your baby.,Software Development,264,0.9659090909090908,255,"['Data Analysis', 'Excel', 'Creativity']"
COR1664,Project Initiation and Planning,Yourself professional actually direction worry us. Sometimes bank hundred ground.,Leadership and Management,586,0.6535836177474402,383,"['Project Management', 'Agile Development', 'Creativity', 'Critical Thinking']"
COR1665,Accounting for Mergers and Acquisitions: Advanced Topics,Live specific represent size less until catch. Success reason process father live at.,Business Strategy,4386,0.5376196990424077,2358,"['Problem Solving', 'Software Development', 'Collaboration']"
COR1666,Work Smarter with Microsoft Excel,Difference including stop do.,Business Essentials,698,0.6275071633237822,438,"['Software Development', 'Agile Development']"
COR1667,Lean Software Development,Make fly same occur name.,Software Development,4316,0.821825764596849,3547,"['Excel', 'Creativity', 'Collaboration', 'Problem Solving']"
COR1668,Linear Algebra for Machine Learning and Data Science,Power store weight season.,Algorithms,4313,0.9023881289125898,3892,"['Creativity', 'Problem Solving', 'Collaboration']"
COR1669,Building Your Career in Music: Developing A Brand and Funding Your Music,Develop play particularly require relate.,Music and Art,3028,0.9904227212681638,2999,"['Data Analysis', 'Excel']"
COR1670,Ethics of Artificial Intelligence,You later like often others myself matter.,Algorithms,3326,0.8770294648226098,2917,"['Agile Development', 'Python', 'Collaboration']"
COR1671,Innovation: From Creativity to Entrepreneurship Capstone,Card system build late population. Each door final.,Entrepreneurship,272,0.5441176470588235,148,"['Excel', 'Problem Solving', 'Software Development', 'Financial Modeling']"
COR1672,Numerical Methods for Engineers,Change training remember great. Development record let deep.,Math and Logic,2204,0.9863883847549908,2174,"['Critical Thinking', 'Collaboration']"
COR1673,Análisis de situaciones de negocio,Call little course. Firm leader relate get.,Leadership and Management,2107,0.5448504983388704,1148,"['Collaboration', 'Project Management', 'Data Analysis']"
COR1674,Camera and Imaging,Cell result after pick but. Environment myself security.,Algorithms,2351,0.6822628668651638,1604,"['Collaboration', 'Financial Modeling', 'Python', 'Critical Thinking']"
COR1675,Strategic Management - Capstone Project,Leave leg day. Agreement without case think.,Business Strategy,2446,0.8875715453802125,2171,"['Collaboration', 'Software Development']"
COR1676,A Crash Course in Data Science,Him yes nothing discussion.,Data Analysis,1006,0.547713717693837,551,"['Data Analysis', 'Software Development']"
COR1677,Digital Strategy and Business Opportunity,Bill moment situation sell actually kitchen. Receive art door section trip offer.,Marketing,4528,0.9832155477031802,4452,"['Agile Development', 'Communication', 'Critical Thinking', 'Data Analysis']"
COR1678,Arranging for Songwriters,Commercial card factor others in serious collection. Project treat raise show.,Music and Art,1986,0.8932527693856999,1774,"['Critical Thinking', 'Financial Modeling']"
COR1679,Market Research and Consumer Behavior,Drive together art difference laugh occur. Task speech explain brother clearly current.,Marketing,4579,0.8174273858921162,3743,"['Financial Modeling', 'Software Development', 'Agile Development', 'Excel']"
COR1680,Entrepreneurship 2: Launching your Start-Up,Degree chair card cultural however field. Instead clearly professor great skin full thought.,Entrepreneurship,3977,0.5873774201659543,2336,"['Problem Solving', 'Collaboration', 'Excel']"
COR1681,Data Collection and Processing with Python,Crime red month design star. Once picture place green.,Software Development,1606,0.8505603985056039,1366,"['Problem Solving', 'Communication']"
COR1682,Introduction to Portfolio Construction and Analysis with Python,Community back party price find. Account church reduce cold draw.,Finance,1471,0.8565601631543168,1260,"['Problem Solving', 'Financial Modeling']"
COR1683,Developing Data Products,Officer tree teacher. Choice within woman.,Data Analysis,659,0.6069802731411229,400,"['Python', 'Financial Modeling']"
COR1684,Capstone (React App),Run threat whole ahead argue light. Bar miss understand increase build western.,Mobile and Web Development,1358,0.8792341678939617,1194,"['Excel', 'Software Development', 'Agile Development']"
COR1685,"Managing Asthma, Allergies, Diabetes, and Seizures in School",Young stop plant next nearly he record former. Cold second ask leader discover from send.,Patient Care,3523,0.8370706783990917,2949,"['Financial Modeling', 'Collaboration', 'Excel', 'Problem Solving']"
COR1686,Sales Operations: Final Project,Statement industry sister environment court budget white. State always other Republican until card clearly.,Leadership and Management,2152,0.7820631970260223,1683,"['Software Development', 'Collaboration']"
COR1687,Collaborate Effectively for Professional Success,Remember community need be. Camera church own character sport present find.,Personal Development,3816,0.6378406708595388,2434,"['Agile Development', 'Communication']"
COR1688,Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II),Culture perform why occur course someone. Dark memory per experience.,Healthcare Management,3446,0.8932095182820662,3078,"['Financial Modeling', 'Problem Solving', 'Python']"
COR1689,Creative Writing: The Craft of Style,Soon agency significant worry approach professional. Appear leave seek night Mr total push.,Music and Art,1461,0.995893223819302,1455,"['Creativity', 'Data Analysis', 'Financial Modeling', 'Excel']"
COR1690,Best Practices in Planning DE&I Interventions,Add TV soldier trade use account. Focus hear a consider say brother thus.,Leadership and Management,102,0.5196078431372549,53,"['Problem Solving', 'Critical Thinking', 'Collaboration']"
COR1691,Wearable Technologies and Sports Analytics,House store special. Perhaps by why issue simple company.,Data Analysis,4380,0.745662100456621,3266,"['Communication', 'Collaboration', 'Python', 'Problem Solving']"
COR1692,Organizational Behavior: How to Manage People,Social technology recent idea speak agree others.,Leadership and Management,781,0.7490396927016645,585,"['Agile Development', 'Project Management', 'Financial Modeling']"
COR1693,Introduction to Object-Oriented Programming with Java,Six million nice stop part take especially. Own rather Mrs everything week other federal service.,Software Development,4769,0.6301111344097295,3005,"['Creativity', 'Agile Development']"
COR1694,Investment Banking: Financial Analysis and Valuation,However than accept material traditional whatever. Ball some hear decade.,Finance,3829,0.9919038913554452,3798,"['Project Management', 'Agile Development', 'Data Analysis', 'Software Development']"
COR1695,Advanced Content and Social Tactics to Optimize SEO,Leader bar itself campaign green within common. Rise seem admit person my media.,Marketing,1010,0.8465346534653465,855,"['Python', 'Problem Solving', 'Financial Modeling', 'Software Development']"
COR1696,CUDA at Scale for the Enterprise,Concern add doctor job. Conference upon person meet city.,Software Development,601,0.9151414309484192,550,"['Software Development', 'Excel']"
COR1697,Predictive Modeling and Analytics ,Recent ability notice door. Measure send trouble three matter newspaper.,Data Analysis,1236,0.7572815533980582,936,"['Software Development', 'Data Analysis', 'Communication']"
COR1698,Robotics: Mobility,Issue really pressure I people event finally environment. Rule chance left those.,Mechanical Engineering,3932,0.5045778229908443,1983,"['Data Analysis', 'Problem Solving', 'Python', 'Agile Development']"
COR1699,Software Architecture,The capital ok democratic technology. Face feel movie modern amount attention.,Software Development,918,0.7091503267973857,651,"['Critical Thinking', 'Collaboration', 'Python']"
COR1700,Information Gathering and Vetting,Nice evidence half star develop tax.,Personal Development,2673,0.7153011597456042,1912,"['Data Analysis', 'Agile Development', 'Collaboration', 'Python']"
COR1701,Women in Leadership: Inspiring Positive Change,Police rock along movement play. Want show election campaign central return.,Leadership and Management,4216,0.8522296015180265,3593,"['Problem Solving', 'Data Analysis']"
COR1702,Creating Dashboards and Storytelling with Tableau,During board discussion fund morning. Thank attention knowledge nearly why especially or.,Data Analysis,4605,0.9984799131378936,4598,"['Communication', 'Project Management', 'Problem Solving']"
COR1703,Customer Value in Pricing Strategy,These throw room training.,Marketing,3508,0.5781071835803877,2028,"['Python', 'Agile Development', 'Problem Solving']"
COR1704,Content Strategy for Professionals: Expanding Your Content’s Reach,Member project then support.,Marketing,2827,0.8514326140785284,2407,"['Software Development', 'Collaboration', 'Critical Thinking']"
COR1705,Management Skills for International Business,Couple use light card.,Leadership and Management,587,0.747870528109029,439,"['Project Management', 'Excel', 'Critical Thinking', 'Collaboration']"
COR1706,Quality Improvement in Healthcare Organizations,Lot action future event design number whatever. Moment president draw.,Healthcare Management,1240,0.5395161290322581,669,"['Data Analysis', 'Financial Modeling']"
COR1707,Cómputo evolutivo,Firm data budget thought Mr concern short part. Development soldier measure until.,Algorithms,964,0.7655601659751037,738,"['Project Management', 'Data Analysis', 'Creativity']"
COR1708,Game Design and Development 4: 3D Platformer,Soon thus economy offer environmental.,Software Development,4530,0.6955849889624725,3151,"['Problem Solving', 'Software Development']"
COR1709,Consonants of American English Pronunciation,Here he entire dinner question. Almost want with.,Learning English,4946,0.6395066720582289,3163,"['Excel', 'Critical Thinking']"
COR1710,Introduction to Agile Development and Scrum,Occur issue stage about. Marriage he up or next.,Software Development,4672,0.5434503424657534,2539,"['Financial Modeling', 'Python', 'Problem Solving']"
COR1711,Introduction to Blockchain Technologies,Day election response reveal. Case wide natural hundred heavy phone address.,Business Essentials,3039,0.7788746298124383,2367,"['Excel', 'Financial Modeling']"
COR1712,Advanced Machine Learning and Signal Processing,Security rule that. Treatment find financial begin character production.,Machine Learning,4437,0.8190218616182106,3634,"['Financial Modeling', 'Excel', 'Project Management']"
COR1713,DevOps on AWS: Release and Deploy,Just author business.,Software Development,3391,0.8835151872603951,2996,"['Collaboration', 'Agile Development', 'Excel']"
COR1714,Elastic Google Cloud Infrastructure: Scaling and Automation,Compare top fill week citizen military wife. My page build protect property own.,Cloud Computing,4442,0.8041422782530392,3572,"['Agile Development', 'Financial Modeling', 'Problem Solving', 'Critical Thinking']"
COR1715,Capstone: Analyzing (Social) Network Data,Who pay safe various others news number maintain. Officer bit so cold door themselves become whether.,Data Analysis,1381,0.6010137581462708,830,"['Collaboration', 'Creativity', 'Software Development', 'Agile Development']"
COR1716,Mathematics for Machine Learning: Multivariate Calculus,Statement suffer be.,Math and Logic,1313,0.5308453922315308,697,"['Financial Modeling', 'Communication', 'Project Management', 'Python']"
COR1717,Accounting: Principles of Financial Accounting,Follow area various include very.,Finance,3622,0.913859745996687,3310,"['Problem Solving', 'Collaboration']"
COR1718,Immunology: Adaptive Immune System,Raise rate wind call. Onto difficult television order management manage act.,Basic Science,3792,0.9467299578059072,3590,"['Excel', 'Python', 'Software Development']"
COR1719,Black-box and White-box Testing,Song into network down benefit. Push note race few son five through capital.,Software Development,3369,0.5188483229444939,1748,"['Financial Modeling', 'Problem Solving', 'Agile Development', 'Creativity']"
COR1720,Mathematics for Machine Learning: PCA,Against his upon unit special either.,Machine Learning,4084,0.8925073457394711,3645,"['Agile Development', 'Data Analysis']"
COR1721,Machine Learning Foundations: A Case Study Approach,Nation finish tree.,Machine Learning,3827,0.7679644630258688,2939,"['Agile Development', 'Financial Modeling', 'Collaboration', 'Critical Thinking']"
COR1722,Probability & Statistics for Machine Learning & Data Science,Top today baby talk big write suggest dog.,Algorithms,2997,0.9796463129796464,2936,"['Critical Thinking', 'Excel', 'Collaboration']"
COR1723,Security Best Practices in Google Cloud,Laugh just for by save seem. Dark rate training start boy travel cost.,Cloud Computing,4816,0.9304401993355482,4481,"['Agile Development', 'Collaboration', 'Problem Solving', 'Creativity']"
COR1724,Neural Networks and Deep Learning,Rate senior occur should pay must line. Station speak teach she third.,Machine Learning,2264,0.6082155477031802,1377,"['Financial Modeling', 'Data Analysis', 'Creativity', 'Project Management']"
COR1725,Intermediate Object-Oriented Programming for Unreal Games,Let increase address yourself find happy. Site more place.,Software Development,690,0.6173913043478261,426,"['Communication', 'Critical Thinking', 'Financial Modeling', 'Data Analysis']"
COR1726,Getting Started with Data Warehousing and BI Analytics,Mother unit early.,Data Management,3109,0.5915085236410421,1839,"['Project Management', 'Communication']"
COR1727,Linux Embedded System Topics and Projects,Instead what serious quality change.,Software Development,4285,0.5260210035005835,2254,"['Critical Thinking', 'Data Analysis']"
COR1728,Chinese for HSK 3 PART I,Nearly hair many drop deep American. Traditional dinner often central language.,Other Languages,2295,0.7642701525054466,1754,"['Software Development', 'Agile Development']"
COR1729,Architecting with Google Kubernetes Engine: Production,Nothing subject yeah send increase player method. Wear wide budget price.,Software Development,1210,0.584297520661157,707,"['Data Analysis', 'Excel', 'Collaboration', 'Communication']"
COR1730,"Python for Data Science, AI & Development",Impact phone moment wrong benefit good.,Data Analysis,141,0.8936170212765957,126,"['Problem Solving', 'Project Management', 'Python', 'Creativity']"
COR1731,Managing Security in Google Cloud,This knowledge prepare.,Cloud Computing,3410,0.9856304985337244,3361,"['Creativity', 'Communication', 'Excel', 'Data Analysis']"
COR1732,Cloud Computing Law: Transactions,Out successful yourself partner because ask tax bank.,Law,1008,0.8809523809523809,888,"['Communication', 'Excel', 'Agile Development']"
COR1733,"Graph Search, Shortest Paths, and Data Structures",Rule tough another any remain.,Algorithms,1583,0.5457991156032849,864,"['Python', 'Project Management', 'Communication', 'Software Development']"
COR1734,Guided Tour of Machine Learning in Finance,Inside area give. Mean contain material source when whole.,Machine Learning,2816,0.8654119318181818,2437,"['Problem Solving', 'Data Analysis']"
COR1735,Databases and SQL for Data Science with Python,Energy raise politics order hit health. To money market among future would.,Data Analysis,3757,0.8424274687250466,3165,"['Creativity', 'Software Development', 'Python']"
COR1736,Designing for Sustainment: Keeping Improvement Work on Track (Patient Safety IV),Should return section various fall represent although. Commercial evidence up.,Patient Care,158,0.7721518987341772,122,"['Communication', 'Collaboration']"
COR1737,English for Effective  Business Writing,Common piece mother go approach study. Available first leg you.,Learning English,3781,0.9285903200211584,3511,"['Creativity', 'Project Management', 'Collaboration', 'Financial Modeling']"
COR1738,Digital Marketing Analytics in Theory,Wide have unit arm claim picture.,Data Analysis,2462,0.7497969130787977,1846,"['Collaboration', 'Financial Modeling', 'Project Management', 'Problem Solving']"
COR1739,Introduction to UI Design,Natural establish inside start suffer enough.,Design and Product,4805,0.8172736732570239,3927,"['Project Management', 'Communication', 'Critical Thinking', 'Collaboration']"
COR1740,Human-Centered Design for Inclusive Innovation,Exactly record sit final front base toward how.,Business Essentials,3155,0.751188589540412,2370,"['Critical Thinking', 'Financial Modeling', 'Software Development']"
COR1741,Physics 102 - AC Circuits and Maxwell's Equations,Various condition shake individual language upon not receive. Economic small need enjoy fish.,Physics and Astronomy,3616,0.5273783185840708,1907,"['Excel', 'Creativity', 'Collaboration', 'Communication']"
COR1742,User Research and Design,Believe democratic key market relationship care single although. Bag commercial hospital issue purpose poor hospital.,Design and Product,2365,0.8718816067653277,2062,"['Data Analysis', 'Creativity', 'Collaboration', 'Excel']"
COR1743,Tricky English Grammar,Art three speak skill establish.,Learning English,372,0.8387096774193549,312,"['Python', 'Communication', 'Problem Solving']"
COR1744,Getting started with TensorFlow 2,Option out keep activity remain.,Machine Learning,3350,0.7441791044776119,2493,"['Collaboration', 'Communication']"
COR1745,Supply Chain Sourcing,Think hotel ok near agency help. May industry cold power feeling try despite many.,Business Strategy,2627,0.604111153406928,1586,"['Software Development', 'Data Analysis', 'Collaboration']"
COR1746,The Power of Team Culture,Bar color keep thus heavy force wall involve.,Leadership and Management,2581,0.8915149166989539,2301,"['Data Analysis', 'Excel', 'Project Management', 'Critical Thinking']"
COR1747,Introduction to the Internet of Things and Embedded Systems,Same seat policy fish outside current customer free. Election computer yes authority management Republican.,Software Development,679,0.5375552282768777,365,"['Collaboration', 'Creativity']"
COR1748,Foundations of Public Health Practice: Behaviour & Behaviour Change,Weight few be share be believe suddenly. Answer peace year seem.,Public Health,503,0.5765407554671969,290,"['Software Development', 'Project Management']"
COR1749,Investment Banking: M&A and Initial Public Offerings,Young dark Congress message. More team the film career life fight whose.,Finance,179,0.9106145251396648,163,"['Creativity', 'Communication']"
COR1750,Inspiring Leadership through Emotional Intelligence,Religious speech million evidence mouth spring anyone. Situation high much standard.,Leadership and Management,161,0.906832298136646,146,"['Agile Development', 'Software Development']"
COR1751,Saving Money for the Future,Dog population radio alone attack floor what.,Personal Development,3915,0.6513409961685823,2550,"['Financial Modeling', 'Excel']"
COR1752,Advanced Learning Algorithms,Speech imagine every during record another reach lay.,Machine Learning,3979,0.7147524503644131,2844,"['Financial Modeling', 'Creativity', 'Collaboration', 'Agile Development']"
COR1753,"Lending, Crowdfunding, and Modern Investing",Others through field place.,Business Essentials,1013,0.6959526159921027,705,"['Agile Development', 'Data Analysis', 'Collaboration']"
COR1754,Entrepreneurship II: Preparing for Launch,Test store street friend knowledge traditional.,Entrepreneurship,437,0.8649885583524027,378,"['Problem Solving', 'Data Analysis']"
COR1755,Introduction to GIS Mapping,Agent others property factor television age.,Environmental Science and Sustainability,2026,0.5651530108588352,1145,"['Financial Modeling', 'Data Analysis']"
